id_transaccion,id_cliente,monto,fecha,id_tienda
5967,1128,9031.74,05-29-2021,47
5968,863,8225.12,11-29-2020,78
5969,1145,794.15,"Jun 22, 2022",20
5970,127,720.91,2023-12-01,67
5971,106,8100.81,05-05-2023,72
5972,110,6154.16,"Sep 15, 2021",63
5973,323,4948.16,22/12/2023,37
5974,439,5923.63,05-01-2021,55
5975,749,5266.22,2021-10-20,75
5976,188,1648.14,2020-05-07,60
5977,1034,3369.62,09-11-2022,56
5978,191,1568.93,2022-10-14,70
5979,1144,7814.54,"May 18, 2020",42
5980,327,5754.13,2023-05-11,58
5981,221,6169.68,16/05/2020,6
5982,256,9355.79,30/08/2023,79
5983,480,2941.26,2023-09-18,26
5984,890,6883.53,01-31-2020,22
5985,254,1699.51,08-12-2020,15
5986,739,2190.76,15/11/2021,78
5987,958,7572.36,21/02/2021,79
5988,131,1746.26,2020-04-25,68
5989,693,4888.24,"Feb 01, 2020",80
5990,144,6810.93,03-10-2022,23
5991,697,6065.88,05-07-2023,59
5992,420,2780.96,02-14-2023,6
5993,131,7917.09,07-14-2021,56
5994,213,2380.15,12/05/2020,60
5995,747,2161.35,2020-03-18,63
5996,977,9398.31,04-10-2023,54
5997,35,1201.38,2022-03-29,55
5998,982,8432.57,2022-10-11,20
5999,614,6528.56,"Dec 31, 2021",64
6000,594,4294.71,01-29-2022,58
6001,1000,7699.49,28/11/2021,40
6002,386,1530.77,"Oct 30, 2020",28
6003,735,5294.87,26/11/2022,8
6004,145,2242.07,2023-02-09,62
6005,596,2627.19,2021-11-11,70
6006,1163,4384.41,2023-02-03,8
6007,175,7605.00,02-22-2022,45
6008,1173,1609.59,"Nov 15, 2021",18
6009,508,7060.49,27/04/2020,71
6010,929,4088.15,10-12-2022,53
6011,516,6056.51,2022-06-26,76
6012,238,5757.71,10-27-2022,18
6013,825,8485.25,09-22-2022,4
6014,765,724.54,"Feb 03, 2021",59
6015,443,8945.00,23/03/2020,43
6016,92,5006.83,2020-05-27,48
6017,857,8739.27,09-03-2021,62
6018,294,8303.91,06-13-2021,29
6019,1200,6339.75,2020-11-25,47
6020,1034,4908.68,08/10/2021,47
6021,673,7517.96,05/02/2023,25
6022,667,6722.25,2023-01-01,37
6023,745,3601.95,2021-11-14,30
6024,492,2987.26,05-22-2022,65
6025,53,6585.64,2023-09-08,9
6026,502,8413.14,2023-07-18,35
6027,877,5231.86,26/10/2023,1
6028,50,2616.16,09-12-2023,64
6029,1049,139.45,08-05-2023,53
6030,198,3363.38,2020-05-03,61
6031,457,879.94,2023-11-30,22
6032,651,5229.43,2023-10-07,38
6033,53,1582.72,2023-05-03,13
6034,181,3679.70,"Jan 12, 2022",5
6035,885,8789.10,24/12/2022,60
6036,919,8604.16,2022-09-03,41
6037,215,8423.02,07/04/2020,70
6038,362,9122.45,08/04/2022,65
6039,285,7494.77,2021-10-09,64
6040,173,1229.28,19/07/2023,6
6041,1150,598.31,17/02/2023,67
6042,196,5156.68,"May 30, 2020",43
6043,65,6725.93,17/02/2020,64
6044,872,8517.59,07-22-2020,75
6045,1124,3783.79,20/03/2022,73
6046,385,894.58,28/08/2022,26
6047,1042,1877.91,18/09/2021,23
6048,106,1782.63,10-23-2023,65
6049,1167,2307.02,2023-05-10,17
6050,25,5765.68,2020-01-31,24
6051,987,106.10,2023-10-13,41
6052,693,6202.05,07-08-2020,58
6053,822,4916.96,2023-09-22,13
6054,770,8406.33,"Oct 05, 2021",19
6055,779,5547.58,2021-08-17,71
6056,607,6654.72,"Dec 29, 2023",29
6057,803,9557.02,01/11/2020,46
6058,312,1194.25,28/01/2023,30
6059,990,496.61,28/07/2021,23
6060,412,3457.11,2022-10-25,8
6061,804,4213.80,27/06/2023,23
6062,621,3415.62,01-31-2021,64
6063,255,6530.29,2022-03-23,68
6064,468,4255.59,2020-11-15,9
6065,912,6734.38,08-01-2021,8
6066,517,4531.57,2023-07-25,79
6067,692,625.96,07-21-2021,12
6068,1179,8941.40,2022-12-21,12
6069,887,7397.61,2022-03-13,24
6070,779,3524.46,2020-05-30,70
6071,661,9375.69,2023-09-12,49
6072,894,3024.75,01-21-2023,59
6073,783,5997.16,27/08/2022,29
6074,346,332.25,2021-08-05,55
6075,859,7328.75,08-27-2021,45
6076,1121,3448.46,15/02/2022,78
6077,18,4429.44,2023-12-21,7
6078,768,8276.80,12-22-2023,16
6079,526,5768.06,2022-02-22,37
6080,466,2348.34,2022-08-24,12
6081,1005,566.13,08-03-2020,64
6082,39,2078.59,23/12/2020,46
6083,1140,2284.46,2020-06-03,36
6084,854,6654.94,2022-02-26,48
6085,938,7754.68,19/11/2020,74
6086,482,4916.69,"Dec 08, 2021",43
6087,948,8652.16,2021-11-24,5
6088,182,1876.25,2022-05-16,58
6089,787,5334.59,"Jul 22, 2022",8
6090,1027,6424.73,2023-06-21,24
6091,102,1833.60,2023-07-23,63
6092,45,1246.71,2022-07-31,48
6093,910,6474.37,2022-05-20,30
6094,68,8812.96,10-17-2021,16
6095,870,3990.76,30/10/2020,10
6096,370,4198.68,06-08-2021,31
6097,217,9152.51,12/08/2021,40
6098,992,111.06,06-20-2021,42
6099,652,5980.41,11/01/2020,22
6100,631,2801.41,23/11/2023,78
6101,782,5891.88,2020-01-15,60
6102,594,4372.45,2022-02-03,75
6103,1169,4749.55,2021-12-03,49
6104,619,1721.33,06/04/2023,50
6105,1066,4644.73,06-27-2023,21
6106,708,8424.25,2022-07-29,66
6107,146,4647.24,07/03/2021,24
6108,412,4299.24,03-28-2023,45
6109,593,8003.39,12-18-2021,41
6110,484,7092.58,2022-08-30,54
6111,228,8511.93,15/04/2021,7
6112,635,7400.18,03-15-2023,41
6113,406,7491.50,2023-06-16,10
6114,435,4885.29,08-25-2020,74
6115,44,1729.11,05-08-2022,52
6116,416,5579.94,2022-07-27,51
6117,1091,3363.94,2020-08-06,45
6118,1127,4415.33,01-26-2022,61
6119,633,8324.51,08-20-2023,62
6120,258,2970.98,01-18-2020,26
6121,829,4281.14,11-21-2021,5
6122,1107,7569.04,2023-03-14,36
6123,1103,3088.99,05-14-2021,59
6124,1155,7633.22,11-30-2021,31
6125,440,6704.18,2021-03-31,23
6126,1030,4720.54,02-19-2022,17
6127,803,9154.13,2021-05-17,43
6128,434,9029.05,12-20-2020,68
6129,996,7246.42,2022-06-05,25
6130,990,430.96,2022-10-19,13
6131,514,3143.63,02-12-2021,73
6132,30,3865.12,08-14-2020,41
6133,198,7690.80,2021-10-03,39
6134,997,7861.12,13/09/2022,78
6135,591,801.99,29/11/2021,43
6136,221,4652.75,2020-03-24,71
6137,351,4789.90,2022-08-26,36
6138,645,4382.15,01-27-2021,58
6139,1164,7041.65,12-13-2020,1
6140,1043,3789.10,08/02/2023,78
6141,371,2367.32,23/11/2023,80
6142,247,6478.82,2023-12-03,23
6143,1030,4345.28,09/08/2020,77
6144,127,262.39,09/09/2022,59
6145,811,6620.38,2020-04-29,74
6146,928,9387.17,02-11-2020,44
6147,9,481.79,06-30-2020,9
6148,257,6445.52,06-30-2020,48
6149,383,3874.29,05-01-2021,47
6150,150,7472.40,2021-09-06,66
6151,1122,5908.46,2020-06-04,29
6152,246,5379.20,2020-10-25,8
6153,284,907.81,09-01-2020,54
6154,694,217.19,"Nov 13, 2022",27
6155,1165,4641.48,"Jul 10, 2021",63
6156,208,3527.67,08-08-2020,63
6157,997,1911.51,2021-03-06,59
6158,1196,4743.86,10-09-2022,39
6159,677,3210.56,2021-02-04,15
6160,699,1561.62,04/10/2022,70
6161,133,1519.14,22/03/2022,61
6162,852,4501.63,04-28-2020,9
6163,532,4348.98,11-22-2020,22
6164,1072,6668.26,31/01/2021,21
6165,783,5932.03,08-18-2022,37
6166,464,3821.57,2023-08-07,18
6167,576,3136.96,03-24-2023,67
6168,698,5342.57,27/02/2021,49
6169,428,8620.90,12-07-2020,14
6170,472,7379.43,"Sep 23, 2020",58
6171,342,2642.08,20/04/2020,34
6172,319,4051.61,"Feb 13, 2022",23
6173,1183,3153.74,02/11/2021,17
6174,290,5681.38,31/08/2020,48
6175,588,6527.48,01-22-2022,40
6176,790,7994.52,07-02-2022,16
6177,500,3404.10,09/11/2021,30
6178,549,3730.91,2021-11-22,29
6179,1059,3459.32,13/09/2021,16
6180,15,1104.13,07-22-2023,69
6181,991,2005.62,2021-10-18,63
6182,427,5171.41,08-17-2020,17
6183,550,8301.26,24/11/2022,20
6184,645,7447.70,29/03/2020,52
6185,456,4031.60,2020-05-28,50
6186,305,7253.23,"Nov 23, 2023",67
6187,929,5767.65,2021-09-24,7
6188,163,2628.36,2020-08-19,51
6189,617,8737.16,19/07/2023,51
6190,767,6467.73,2022-02-22,41
6191,986,1834.06,2023-06-12,2
6192,684,177.13,2023-08-13,42
6193,504,3459.22,2021-01-15,51
6194,1044,5868.65,07-15-2021,9
6195,650,6216.23,2021-10-25,6
6196,37,2581.82,09-11-2020,3
6197,929,1825.97,08-29-2023,37
6198,130,7370.52,2023-04-18,42
6199,774,8952.43,2022-04-09,15
6200,480,9455.24,"Jan 14, 2021",37
6201,700,3864.21,2021-11-16,21
6202,1129,4702.56,01-12-2021,7
6203,6,185.82,"Jan 04, 2023",80
6204,899,7527.37,06-14-2023,31
6205,654,2936.09,04-26-2022,20
6206,555,7879.05,2022-05-11,13
6207,189,9561.92,02-11-2021,51
6208,1089,450.64,29/12/2023,75
6209,1015,2927.79,09-20-2023,47
6210,1194,2241.55,05-11-2021,30
6211,982,9438.61,2023-12-10,11
6212,253,3256.71,2020-01-09,56
6213,1136,1835.47,18/05/2021,25
6214,177,2629.75,23/02/2020,52
6215,677,996.42,15/04/2021,17
6216,1157,5904.04,"Feb 26, 2023",14
6217,112,6645.17,2021-12-05,4
6218,628,2927.49,01-03-2020,57
6219,1190,210.98,07-27-2023,56
6220,467,9339.92,07-12-2022,37
6221,874,2113.99,"Feb 24, 2021",53
6222,788,2965.41,03/03/2021,40
6223,1074,5251.54,2023-04-27,51
6224,261,9033.92,10-01-2022,14
6225,425,2910.36,2023-08-12,52
6226,521,5703.06,08-14-2023,50
6227,595,6232.70,2020-06-11,79
6228,1129,7396.43,2020-07-09,72
6229,104,6335.95,2023-10-01,32
6230,599,264.76,2020-08-15,39
6231,1185,7584.17,03-28-2020,78
6232,1086,5425.58,2023-07-06,3
6233,450,5518.93,2023-09-22,5
6234,357,6084.72,11/07/2023,27
6235,1151,1238.32,2023-04-21,62
6236,960,8438.86,2022-04-26,53
6237,50,8893.80,2021-07-02,56
6238,1107,2456.78,2023-02-17,35
6239,655,5426.48,11-18-2022,26
6240,835,3433.00,2022-11-05,14
6241,517,8456.28,2020-02-17,56
6242,163,3792.53,2021-05-30,53
6243,1000,8665.85,2022-07-17,22
6244,1108,1355.04,2022-08-30,36
6245,222,6018.32,07-11-2022,76
6246,719,6585.88,2021-09-20,60
6247,1143,5074.85,"Sep 13, 2021",48
6248,643,3239.52,2023-03-18,52
6249,775,1579.21,2022-09-27,46
6250,1187,7333.21,2021-09-09,54
6251,223,1695.41,2022-11-04,28
6252,1077,1053.52,03-22-2021,35
6253,675,4230.70,2023-12-22,6
6254,885,273.81,2021-08-05,62
6255,955,5144.86,04-24-2021,63
6256,355,7643.58,12-25-2023,53
6257,94,7571.43,10/01/2022,1
6258,158,4320.28,17/10/2020,8
6259,725,6726.09,31/12/2022,7
6260,1028,7797.39,2020-09-01,18
6261,1126,7607.93,08-26-2020,11
6262,606,1711.42,06-21-2020,21
6263,613,4462.90,01-24-2023,4
6264,455,6457.37,01-08-2023,78
6265,133,448.03,10-16-2023,9
6266,318,6220.07,10-26-2023,77
6267,1149,2296.83,2023-02-11,60
6268,176,1550.39,2020-05-23,30
6269,544,2080.53,2023-01-25,40
6270,537,8347.66,04-02-2021,51
6271,739,6310.51,29/04/2023,40
6272,901,1509.77,13/02/2020,28
6273,1151,3093.97,25/09/2020,10
6274,586,3195.08,04-24-2022,56
6275,703,1743.99,01/06/2023,11
6276,193,3554.76,"Jul 13, 2021",12
6277,79,3721.79,26/04/2021,70
6278,988,3575.03,24/11/2021,34
6279,1022,2295.92,02-18-2021,46
6280,943,8353.54,11/05/2020,32
6281,1086,4734.29,11-09-2020,1
6282,1128,9188.18,2020-08-20,79
6283,684,6095.49,03-15-2022,62
6284,1126,3766.82,04/04/2020,16
6285,1186,6787.15,2023-02-19,47
6286,399,7671.59,2023-02-11,60
6287,213,2238.18,2023-01-25,9
6288,1094,9152.94,2022-06-23,33
6289,811,3580.83,04-18-2022,55
6290,63,7791.10,2021-05-01,54
6291,442,5038.92,"Oct 03, 2020",44
6292,102,1354.83,"Mar 12, 2022",57
6293,794,3595.05,03-24-2023,57
6294,1186,317.99,2021-06-17,1
6295,432,4146.09,"Nov 12, 2022",72
6296,597,7918.68,"Jan 08, 2023",75
6297,695,7237.86,23/10/2020,67
6298,970,2598.23,17/09/2022,80
6299,156,1883.20,08-06-2022,59
6300,1049,4705.15,19/05/2022,6
6301,701,4336.67,11-05-2022,65
6302,44,5237.44,2021-06-06,1
6303,1170,7371.31,"Nov 20, 2021",42
6304,1063,5110.14,30/06/2023,63
6305,1004,6151.60,14/12/2022,66
6306,33,4120.49,2021-05-11,21
6307,144,6115.51,"Sep 01, 2022",29
6308,207,6690.87,06/08/2023,12
6309,385,9088.63,16/08/2020,4
6310,926,6733.71,22/06/2021,24
6311,134,5474.97,2022-09-12,4
6312,1015,1510.21,2023-10-29,73
6313,116,6720.40,2022-01-03,46
6314,811,4083.33,11/09/2020,75
6315,747,1653.50,07-09-2022,15
6316,695,1565.31,2022-05-19,30
6317,727,4291.25,2023-03-10,4
6318,1151,1677.16,05-15-2022,76
6319,287,9446.48,12-08-2023,4
6320,940,2819.26,11-28-2020,5
6321,694,7735.48,04-16-2023,52
6322,1140,6291.27,2020-04-29,40
6323,715,7159.91,2021-04-24,46
6324,280,374.09,2020-10-06,9
6325,244,7699.38,08-18-2023,60
6326,292,7023.38,05-21-2021,60
6327,938,6593.17,16/01/2022,12
6328,165,396.12,2022-01-19,78
6329,904,4415.17,2023-02-09,41
6330,446,3234.43,18/04/2021,16
6331,398,4325.32,2023-11-22,1
6332,924,8997.12,05-10-2021,50
6333,59,4733.78,20/12/2022,11
6334,635,4084.95,"Aug 22, 2021",73
6335,90,7025.77,2021-01-23,26
6336,25,5422.78,15/03/2020,28
6337,869,4334.78,12-27-2023,43
6338,664,3365.23,10-26-2021,1
6339,568,2382.00,2022-01-21,58
6340,382,6524.41,03-30-2020,67
6341,141,3909.36,2022-11-03,14
6342,858,6639.40,01-14-2022,73
6343,503,6254.05,07/01/2022,65
6344,1165,5160.11,"Apr 26, 2022",47
6345,1197,4917.86,2023-04-30,66
6346,104,1628.05,2022-03-28,46
6347,1189,5569.33,01-11-2021,13
6348,202,4493.83,2021-10-21,35
6349,1068,9059.83,24/10/2023,56
6350,280,638.22,07-18-2022,26
6351,795,7417.96,"Apr 09, 2023",11
6352,910,7899.48,2020-11-23,69
6353,302,6115.30,15/03/2022,28
6354,681,3462.58,12/10/2020,26
6355,961,7917.24,2022-11-19,18
6356,1039,2086.10,2021-05-28,57
6357,407,1293.99,06-04-2021,38
6358,81,5252.67,2022-07-13,56
6359,1127,2372.76,07/11/2020,63
6360,639,1789.13,2023-01-18,22
6361,416,1550.20,07-30-2022,45
6362,384,351.27,2022-03-08,43
6363,1154,5900.56,2022-04-15,26
6364,28,3056.78,2021-01-25,79
6365,893,7217.48,2021-11-22,71
6366,1045,8436.51,22/09/2022,34
6367,707,3729.73,02-07-2023,26
6368,28,8186.50,01/09/2022,64
6369,297,2683.12,"Jul 04, 2021",2
6370,270,7275.92,03-21-2021,47
6371,413,9339.12,"Jan 20, 2022",69
6372,1067,416.55,2023-04-04,10
6373,1008,5336.56,2021-01-02,33
6374,556,1997.72,2021-09-12,19
6375,541,5456.80,12-25-2020,72
6376,334,2488.34,17/04/2020,62
6377,913,4761.92,2021-11-10,7
6378,177,8315.02,2020-06-08,79
6379,882,8246.03,2022-12-23,12
6380,940,8100.28,10/06/2020,51
6381,820,5601.81,12-02-2022,9
6382,101,7482.22,2022-01-02,68
6383,418,8294.84,13/09/2021,12
6384,1073,1698.41,2020-09-16,3
6385,751,8438.29,"May 05, 2020",73
6386,47,2344.12,02/07/2021,67
6387,11,7596.06,19/02/2020,12
6388,323,2820.10,"Dec 03, 2020",13
6389,1084,2887.77,25/02/2021,79
6390,56,5159.55,2022-02-04,6
6391,376,8327.81,04/06/2020,2
6392,167,378.71,2021-05-21,71
6393,679,8057.14,"Mar 14, 2022",39
6394,814,4713.54,22/10/2022,65
6395,864,8081.88,01/07/2021,48
6396,68,1829.94,2023-08-17,74
6397,856,5540.62,2023-01-01,41
6398,343,7048.97,2023-03-03,41
6399,1084,8937.00,2023-05-01,67
6400,592,3974.48,16/12/2022,70
6401,793,1586.48,10/12/2023,40
6402,42,9245.75,2023-03-28,15
6403,177,9219.33,2022-07-13,32
6404,547,1402.86,2020-04-09,57
6405,1108,3248.75,2023-02-28,75
6406,1,3730.54,2020-07-04,36
6407,990,1721.20,03-24-2020,27
6408,1048,3925.73,05/03/2022,34
6409,725,8340.39,2020-12-25,3
6410,777,7618.14,2022-02-17,68
6411,275,5171.41,08-26-2021,11
6412,592,7579.75,2023-11-26,48
6413,231,4482.16,"Jul 28, 2020",73
6414,790,9352.10,19/09/2022,46
6415,141,6738.26,12-14-2022,26
6416,514,9597.63,2021-11-21,46
6417,736,4148.73,2022-10-06,29
6418,842,8224.89,29/01/2021,23
6419,309,3726.33,"Aug 06, 2023",73
6420,151,2786.60,2021-06-07,40
6421,994,5030.60,14/05/2022,1
6422,165,7638.50,2023-05-30,30
6423,261,7887.99,01-28-2023,55
6424,1105,1556.28,2020-03-09,73
6425,639,9374.95,2020-01-24,43
6426,464,4698.26,14/01/2020,60
6427,624,6923.35,13/11/2023,43
6428,177,9031.79,04-27-2023,20
6429,28,9394.95,07-07-2021,41
6430,227,9481.27,02-02-2022,55
6431,273,6302.64,03-12-2022,20
6432,667,1582.17,2020-05-09,76
6433,733,2492.89,2023-01-30,49
6434,594,8259.20,"Dec 10, 2021",34
6435,35,4719.88,07/01/2022,16
6436,764,6710.22,2020-08-25,58
6437,945,2139.40,2021-08-13,8
6438,453,5505.37,31/05/2023,76
6439,942,9166.06,11-30-2023,12
6440,251,5721.28,2020-03-05,19
6441,579,8184.19,"Sep 04, 2023",78
6442,4,9481.86,2023-07-31,36
6443,138,9235.76,"Mar 04, 2023",67
6444,946,3511.17,2022-12-31,4
6445,1088,8538.88,09/10/2023,32
6446,18,1498.38,24/02/2023,38
6447,808,4668.54,01-22-2022,51
6448,921,116.33,2022-02-23,22
6449,295,8812.67,29/01/2021,26
6450,890,2511.78,11-03-2020,14
6451,790,907.03,2023-11-21,10
6452,797,367.79,2022-12-25,65
6453,354,4405.08,2021-03-22,35
6454,907,9085.21,2020-07-06,80
6455,737,1918.37,01-11-2022,41
6456,278,6514.34,2022-09-21,18
6457,768,6424.29,22/11/2021,17
6458,1115,5301.92,2023-12-17,69
6459,747,6186.91,"May 20, 2022",11
6460,150,8099.33,09-07-2023,52
6461,598,4648.58,2021-08-13,61
6462,109,8620.66,09-18-2021,35
6463,684,1913.82,2023-05-22,74
6464,735,8909.81,"Aug 21, 2020",15
6465,601,4012.16,2023-11-14,38
6466,88,2276.02,2022-06-02,76
6467,902,6711.94,03-27-2022,5
6468,727,5178.34,17/04/2021,57
6469,94,3122.18,01/12/2020,8
6470,39,8854.13,2020-01-07,33
6471,847,6197.69,"Oct 13, 2021",74
6472,565,2525.27,2020-01-25,8
6473,289,1971.68,26/11/2023,71
6474,462,5704.29,27/05/2021,48
6475,550,8773.20,2020-09-19,13
6476,93,7582.14,03-13-2022,17
6477,331,2932.72,17/07/2022,1
6478,772,5093.94,16/03/2020,28
6479,478,8247.32,05/01/2020,27
6480,877,3000.64,2020-12-09,24
6481,918,5946.36,27/03/2023,15
6482,347,9592.97,26/10/2021,29
6483,990,3610.28,2022-04-14,55
6484,379,6805.65,"Sep 25, 2023",80
6485,324,7564.03,05/11/2023,61
6486,343,5825.88,2021-05-25,2
6487,1173,6364.75,28/01/2023,77
6488,698,5431.51,"Nov 03, 2021",24
6489,1160,9386.08,2021-02-01,47
6490,572,6191.39,04-13-2021,37
6491,720,258.36,01/04/2021,67
6492,792,2295.68,2021-06-19,47
6493,414,4306.77,2020-03-02,53
6494,846,2181.25,08-16-2023,25
6495,510,3076.28,"May 30, 2023",28
6496,980,3374.95,2023-05-10,24
6497,583,3009.15,2020-12-19,30
6498,964,1393.20,15/02/2023,58
6499,311,5575.15,2023-02-17,73
6500,657,4067.16,10/05/2023,49
6501,710,9468.92,28/04/2021,35
6502,115,6184.64,25/03/2021,66
6503,635,3895.72,2023-05-12,47
6504,244,7941.67,25/02/2022,57
6505,24,9355.05,2021-06-04,44
6506,822,252.83,02/03/2022,51
6507,1044,3716.48,03-17-2022,35
6508,896,3529.55,13/09/2021,55
6509,1107,790.43,23/10/2021,59
6510,906,7097.36,"Feb 28, 2022",31
6511,796,5849.09,08-18-2020,13
6512,366,8964.54,05/02/2022,54
6513,283,793.17,2020-10-26,43
6514,603,3595.66,03/11/2022,54
6515,751,4049.04,02-05-2023,55
6516,330,4724.62,2022-06-02,33
6517,1023,4375.02,2020-06-04,77
6518,789,3982.30,2023-07-03,54
6519,1180,580.88,2020-10-29,48
6520,143,4349.22,04/06/2022,13
6521,566,953.17,11-29-2021,80
6522,38,6942.66,2020-01-05,30
6523,608,5385.70,02/06/2023,64
6524,990,1280.11,03/04/2022,51
6525,584,9173.66,2020-07-31,51
6526,541,1944.25,"Mar 28, 2020",9
6527,227,3988.04,23/10/2020,33
6528,1068,3553.63,05-27-2020,5
6529,939,5824.49,03/10/2020,26
6530,162,4824.31,2020-08-28,28
6531,67,9237.63,29/04/2021,34
6532,409,1204.82,2022-04-04,13
6533,173,6461.71,12-27-2021,68
6534,1135,2625.47,10/01/2022,70
6535,646,4232.42,2023-12-10,28
6536,642,344.54,07/02/2021,35
6537,923,4988.17,2020-05-10,14
6538,1125,8744.15,15/10/2020,47
6539,546,8949.03,2020-09-10,45
6540,69,1896.30,03/12/2022,59
6541,772,6283.66,2021-02-27,12
6542,225,1392.36,2021-04-28,38
6543,1179,4593.05,25/07/2021,57
6544,59,5049.99,2023-03-13,53
6545,649,5027.13,2021-06-07,19
6546,973,9147.80,2020-12-04,5
6547,1039,6059.01,2021-12-16,22
6548,1199,3058.71,2021-01-18,59
6549,421,3931.35,04-20-2022,32
6550,422,3495.85,2022-05-22,7
6551,302,9393.94,2023-06-14,64
6552,1084,8857.33,"Apr 22, 2023",46
6553,494,1688.24,12-30-2023,14
6554,620,9232.77,13/09/2022,51
6555,17,6504.05,2020-04-10,49
6556,88,3161.54,05-22-2020,71
6557,367,210.33,03/09/2020,1
6558,57,761.23,2022-02-13,69
6559,1068,5065.97,2021-01-03,56
6560,146,2220.31,2022-04-17,67
6561,1045,5266.17,21/01/2020,59
6562,1027,2304.24,21/03/2021,21
6563,242,1233.44,23/05/2021,29
6564,892,7470.39,01-05-2020,52
6565,341,6978.98,24/09/2023,48
6566,857,2537.46,11/10/2022,49
6567,716,8642.20,04-04-2020,66
6568,850,3203.89,03-17-2022,46
6569,408,4198.21,2022-05-31,44
6570,1035,492.34,11/03/2023,25
6571,423,2414.68,01-20-2023,46
6572,134,6404.36,2020-09-30,49
6573,1014,5475.43,2023-01-13,65
6574,1094,251.57,2021-02-24,2
6575,958,6028.70,2023-05-06,29
6576,646,4119.44,2021-10-27,12
6577,321,7694.29,06-22-2023,16
6578,83,1654.76,"Feb 11, 2020",47
6579,644,8444.28,"Sep 04, 2020",55
6580,533,8890.02,21/02/2020,75
6581,629,2401.76,2022-04-27,61
6582,1018,1681.36,10-02-2022,56
6583,1139,2626.51,"Sep 17, 2023",79
6584,301,9479.53,2020-03-27,2
6585,1052,7903.34,2022-08-16,34
6586,321,6987.91,2021-02-19,54
6587,426,6233.85,17/10/2022,17
6588,1197,9369.77,2020-07-04,45
6589,1090,2282.39,07-12-2022,76
6590,525,875.80,2021-03-10,44
6591,693,7008.09,"Apr 10, 2020",10
6592,875,5795.41,2022-10-05,48
6593,382,628.90,07-27-2021,22
6594,1093,1536.59,2022-05-24,24
6595,958,3495.87,17/04/2020,53
6596,959,855.24,18/12/2023,62
6597,32,4691.68,"Aug 22, 2022",15
6598,211,5437.51,05-30-2021,46
6599,814,426.90,11/03/2022,69
6600,826,8437.81,24/02/2023,13
6601,1194,9259.31,16/05/2021,80
6602,225,4462.11,12-29-2020,57
6603,909,1851.77,"Dec 14, 2020",19
6604,338,7204.17,2023-06-25,69
6605,456,2314.13,2021-10-02,35
6606,603,3036.11,03-06-2021,64
6607,681,5752.20,2021-01-07,50
6608,566,7804.53,2022-02-05,69
6609,788,3796.37,04/11/2022,16
6610,496,617.15,07/10/2021,35
6611,325,7778.48,02/07/2020,50
6612,493,1992.81,2021-10-12,30
6613,590,2578.11,2022-10-18,35
6614,112,9376.77,2021-03-16,22
6615,1108,7223.54,30/05/2022,49
6616,657,3730.09,11-19-2022,56
6617,1102,7455.20,2023-06-13,78
6618,461,9055.32,2022-12-21,64
6619,370,2391.15,2022-06-07,23
6620,372,6600.73,08-01-2022,41
6621,1039,9212.97,2020-02-04,74
6622,375,3999.89,"May 15, 2023",56
6623,780,3857.71,04-17-2022,36
6624,562,838.41,2020-07-09,53
6625,134,7056.58,31/08/2022,21
6626,235,1435.99,11-15-2023,44
6627,883,8506.02,"Oct 21, 2023",43
6628,396,8618.71,08-24-2020,64
6629,1100,6361.21,23/12/2021,48
6630,154,2778.03,03/04/2021,46
6631,470,753.14,15/04/2022,52
6632,562,3883.20,08-22-2023,40
6633,294,6573.52,01-02-2021,73
6634,979,4795.40,2020-02-04,80
6635,1043,6468.19,2020-01-04,11
6636,888,7144.11,27/02/2021,50
6637,664,6062.39,2023-03-17,30
6638,331,6087.09,07-05-2023,19
6639,7,6397.30,"Oct 12, 2021",55
6640,883,6797.42,01/10/2022,64
6641,283,2012.06,2021-03-04,37
6642,562,6477.09,2021-06-25,64
6643,567,6946.09,12-27-2022,63
6644,348,7356.92,2020-02-28,39
6645,705,7391.87,30/05/2021,9
6646,472,1908.63,12-27-2023,13
6647,1164,926.40,2022-11-02,59
6648,340,3031.60,19/04/2020,10
6649,1036,649.70,12-09-2020,33
6650,550,3859.76,21/09/2023,48
6651,152,5329.79,06/11/2020,74
6652,206,3186.55,04-05-2021,31
6653,353,8992.03,11/05/2023,31
6654,703,4321.68,2022-09-11,7
6655,894,9343.03,2021-03-25,72
6656,978,4111.89,01/10/2022,40
6657,355,1492.11,10-05-2023,11
6658,524,359.77,06-19-2022,60
6659,819,2270.59,2021-12-16,9
6660,269,3161.11,12-12-2023,36
6661,258,8802.75,2021-10-01,70
6662,111,9434.05,2020-06-21,52
6663,172,8644.77,2022-06-23,56
6664,465,738.42,2022-12-12,73
6665,255,3156.72,02-15-2023,52
6666,1167,9464.89,2022-06-17,24
6667,408,5036.12,25/05/2022,6
6668,832,2814.11,02-20-2023,18
6669,1080,4655.34,"Dec 05, 2020",8
6670,796,3488.58,06-14-2022,38
6671,546,520.83,11-26-2022,43
6672,221,9194.89,03-29-2022,13
6673,1170,5156.68,11/01/2023,11
6674,79,6156.25,2023-06-06,21
6675,594,8160.09,2022-01-31,6
6676,717,7769.85,02/04/2022,40
6677,697,1913.42,2023-09-08,68
6678,732,4239.72,04-21-2020,13
6679,1135,789.36,03/07/2023,52
6680,761,1391.23,12-18-2022,53
6681,418,1248.23,08-30-2021,34
6682,226,7119.40,2021-08-11,15
6683,383,5588.35,15/01/2020,50
6684,602,9204.28,09-29-2023,39
6685,953,4000.44,2023-10-04,65
